Region,City,AreaName,BlockNo.,LotNo.,Classification,DealDate,DealNo.,AreaInSquareMeters,PricePerSquareMeters,DealPrice
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى, قطعة 3,تجاري,5/5/2019,8455961,150000,0.6666,100000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى, قطعة 5,تجاري,5/5/2019,8456627,150000,0.6666,100000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى, قطعة 6,تجاري,5/5/2019,8457384,150000,0.6666,100000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى, قطعة 9,تجاري,5/5/2019,8455531,188000,0.1595,30000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة10,تجاري,5/7/2019,8466317,100000,0.2,20000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة27,تجاري,5/7/2019,8465953,100000,2,200000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة30,تجاري,5/7/2019,8465871,100000,2,200000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة37,تجاري,5/5/2019,8460054,100000,1,100000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة41,تجاري,5/7/2019,8465799,100000,2,200000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة45,تجاري,5/7/2019,8465707,100000,2.5,250000
منطقة حائل,"بقعاء",حي/أخرى,مخطط/أخرى,عدد العقارات 2-أول قطعة542,تجاري,5/6/2019,8464016,87500,0.2285,20000
منطقة حائل,"بقعاء",حي/الرخيصية,مخطط/818, قطعة 2,تجاري,5/12/2019,8479167,122375,1.4708,180000
منطقة حائل,حائل,حي/أخرى,مخطط/141, قطعة 48,تجاري,5/15/2019,8493571,10406,9.6098,100000
منطقة حائل,حائل,حي/أخرى,مخطط/211, قطعة 28,تجاري,5/12/2019,8477416,10126,14.8133,150000
منطقة حائل,حائل,حي/أخرى,مخطط/256, قطعة 1,تجاري,5/13/2019,8473444,10890,27.5482,300000
منطقة حائل,حائل,حي/أخرى,مخطط/256, قطعة 2,تجاري,5/13/2019,8473404,10890,27.5482,300000
منطقة حائل,حائل,حي/أخرى,مخطط/311, قطعة 7و8,تجاري,5/8/2019,8469472,104400,0.9578,100000
منطقة حائل,حائل,حي/أخرى,مخطط/332, قطعة 86و92,تجاري,5/20/2019,8508256,110000,0.7272,80000
منطقة حائل,حائل,حي/أخرى,مخطط/87, قطعة 22,تجاري,5/12/2019,8478469,11661.62,8.5751,100000
منطقة حائل,حائل,حي/أخرى,مخطط/8836, قطعة 12,تجاري,5/15/2019,8494485,105000,0.4761,50000
منطقة حائل,حائل,حي/أخرى,مخطط/أخرى, قطعة 4,تجاري,5/8/2019,8469403,51450,1.9436,100000
منطقة حائل,حائل,حي/ارينبه,مخطط/أخرى, قطعة بدون,تجاري,5/20/2019,8500655,6847.5,10.2227,70000
منطقة حائل,حائل,حي/النيصيه,مخطط/126, قطعة 14,تجاري,5/23/2019,8519497,3380.52,103.5343,350000
منطقة الحدود الشمالية,طريف,حي/خارج النطاق العمرانى المعتمد,مخطط/1666/ 8/ 9/ 1405, قطعة 1,تجاري,5/15/2019,8494475,17000,117.647,2000000
منطقة جازان,جيزان,حي/الخالدية,مخطط/أخرى, قطعة بدون,تجاري,5/1/2019,8441941,7426.83,107.7175,800000
منطقة جازان,جيزان,حي/الخالدية,مخطط/أخرى, قطعة بدون,تجاري,5/1/2019,8442381,26708.13,11.2325,300000
منطقة جازان,جيزان,حي/الخالدية,مخطط/أخرى, قطعة بدون,تجاري,5/13/2019,8485675,12272.73,8.1481,100000
منطقة جازان,جيزان,حي/قرية الشواجره,مخطط/أخرى, قطعة بدون,تجاري,5/23/2019,8520100,55774.76,134.4694,7500000
منطقة نجران,نجران,حي/أخرى,مخطط/أخرى, قطعة 352,تجاري,5/6/2019,8464485,47000,2.1276,100000
منطقة نجران,نجران,حي/الاثايبه,مخطط/19, قطعة 4,تجاري,5/8/2019,8469556,23136,389.0041,9000000
منطقة نجران,نجران,حي/الغويلا,مخطط/60, قطعة 3,تجاري,5/23/2019,8520661,11849.25,7.5954,90000
منطقة نجران,نجران,حي/المركب,مخطط/أخرى, قطعة بدون,تجاري,5/6/2019,8450458,29407.45,23.8034,700000
منطقة الجوف,القريات,حي/أخرى,مخطط/أخرى, قطعة 1,تجاري,5/9/2019,8474100,91301,10.9527,1000000
منطقة الجوف,القريات,حي/أخرى,مخطط/أخرى, قطعة 3,تجاري,5/13/2019,8485482,62667,1.4361,90000
منطقة الجوف,سكاكا,حي/أخرى,مخطط/أخرى, قطعة 10,تجاري,5/15/2019,8493362,90000,2.4444,220000
منطقة الجوف,سكاكا,حي/أخرى,مخطط/أخرى, قطعة 2,تجاري,5/5/2019,8460310,60000,20,1200000
منطقة الجوف,سكاكا,حي/أخرى,مخطط/أخرى, قطعة 3,تجاري,5/2/2019,8453056,50400,0.992,50000
منطقة الجوف,سكاكا,حي/الزراعى,مخطط/أخرى, قطعة بدون,تجاري,5/9/2019,8473972,58812.35,3.4006,200000
منطقة الجوف,سكاكا,حي/الزراعى,مخطط/أخرى, قطعة بدون,تجاري,5/14/2019,8488325,50000,3,150000
منطقة الجوف,سكاكا,حي/حجة استحكام,مخطط/أخرى, قطعة 3,تجاري,5/7/2019,8468270,27500,25.4545,700000
منطقة الجوف,طبرجل,حي/أخرى,مخطط/1336 فى 1/ 11/ 1411, قطعة 5,تجاري,5/14/2019,8376012,612220,0.1633,100000
منطقة الجوف,طبرجل,"حي/بسيطاء",مخطط/2732 لوحه 13/ 10ف ى7/ 3/ 1408, قطعة 559أ,تجاري,5/1/2019,8443356,1000000,0.02,20000
منطقة الجوف,طبرجل,"حي/بسيطاء",مخطط/2732 لوحه 13/10 فى 7/ 3/ 1408, قطعة 545أ,تجاري,5/27/2019,8529565,1000000,0.05,50000
منطقة الجوف,طبرجل,"حي/بسيطاء",مخطط/2732 لوحه 17 فى 7/ 3/ 1408, قطعة 316ب,تجاري,5/16/2019,8498474,1000000,0.1,100000
منطقة الجوف,طبرجل,"حي/بسيطاء",مخطط/2732 لوحه 17 فى 7/ 3/ 1408, قطعة 316ب,تجاري,5/29/2019,8536240,1000000,0.1,100000
منطقة الجوف,طبرجل,"حي/بسيطاء",مخطط/2732 لوحه 21 فى/ 8/ 5/ 1410, قطعة 37,تجاري,5/7/2019,8452937,1000000,0.01,10000
منطقة الجوف,طبرجل,حي/قليب خضر,مخطط/1950 فى 1/ 5/ 1414, قطعة 5/أ,تجاري,5/19/2019,8504382,102175,2.2999,235000
منطقة الجوف,طبرجل,حي/قليب خضر,مخطط/1950 فى 1/ 5/ 1414, قطعة 5/ب,تجاري,5/19/2019,8504430,112675,1.8726,211000
منطقة الرياض,الافلاج,حي/غرب الخرفه,مخطط/أخرى, قطعة 2,سكني,5/14/2019,8488880,53655,1.7705,95000
منطقة الرياض,البديع الجنوبي,حي/أخرى,مخطط/أخرى, قطعة 10,سكني,5/20/2019,8506782,2000000,0.0455,91000
منطقة الرياض,البديع الجنوبي,حي/أخرى,مخطط/أخرى, قطعة 5و6,سكني,5/13/2019,8483799,105000,0.4761,50000
منطقة الرياض,البديع الجنوبي,حي/أخرى,مخطط/أخرى, قطعة بدون,سكني,5/13/2019,8483414,233625,0.5875,137261
منطقة الرياض,البديع الجنوبي,حي/سويدان,مخطط/18, قطعة 9,سكني,5/13/2019,8482235,50220,0.5973,30000
منطقة الرياض,البديع الجنوبي,حي/سويدان,مخطط/أخرى, قطعة بدون,سكني,5/13/2019,8484806,50050,0.7992,40000
منطقة الرياض,البديع الجنوبي,حي/سويدان,مخطط/أخرى, قطعة بدون,سكني,5/20/2019,8507928,50050,0.999,50000
منطقة الرياض,الحريق,حي/نعام,مخطط/أخرى, قطعة بدون,سكني,5/22/2019,8511846,3719.06,73.9433,275000
منطقة الرياض,الحريق,حي/نعام,مخطط/أخرى, قطعة بدون,سكني,5/22/2019,8517643,2366.79,73.9398,175000
منطقة الرياض,الخرج,حي/أخرى,مخطط/أخرى, قطعة 2,سكني,5/28/2019,8534146,59100,1.692,100000
منطقة الرياض,الخرج,حي/أخرى,مخطط/أخرى, قطعة 2,سكني,5/28/2019,8534160,55165,1.8127,100000
منطقة الرياض,الخرج,حي/استراحات الريحان الواقع على طريق حرض,مخطط/أخرى, قطعة 8,سكني,5/7/2019,8467278,10000,20,200000
منطقة الرياض,الخرج,حي/استراحات النخيل,مخطط/1099, قطعة 616,سكني,5/9/2019,8476469,5000,3,15000
منطقة الرياض,الخرج,حي/استراحات النخيل,مخطط/1099, قطعة 713,سكني,5/29/2019,8537160,5000,70,350000
منطقة الرياض,الخرج,حي/اشقر المراغه غرب طريق الرياض,مخطط/أخرى, قطعة 248,سكني,5/15/2019,8494310,10000,55,550000
منطقة الرياض,الخرج,حي/العفجة,مخطط/أخرى, قطعة 2067,سكني,5/27/2019,8531015,5000,48,240000
منطقة الرياض,الخرج,حي/العفجه,مخطط/أخرى, قطعة 1332,سكني,5/27/2019,8531086,5000,50,250000
منطقة الرياض,الخرج,حي/العفجه,مخطط/أخرى, قطعة 1416,سكني,5/2/2019,8449445,5000,52,260000
منطقة الرياض,الخرج,حي/العفجه,مخطط/أخرى, قطعة 495,سكني,5/9/2019,8474593,5000,10,50000
منطقة الرياض,الخرج,حي/الهياثم,مخطط/أخرى, قطعة 455,سكني,5/28/2019,8535206,5000,33,165000
منطقة الرياض,الخرج,حي/نجدية,مخطط/أخرى, قطعة 1140,سكني,5/2/2019,8447962,5868.81,85.1961,500000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/11, قطعة 137,سكني,5/20/2019,8508487,2000,185,370000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 141,سكني,5/13/2019,8484141,3000,422.3616,1267085
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 306,سكني,5/27/2019,8532016,4269.58,421.5871,1800000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 4,سكني,5/26/2019,8526573,10000,600,6000000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 49,سكني,5/26/2019,8526679,10000,120,1200000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 75,سكني,5/23/2019,8523209,10000,60,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 76,سكني,5/26/2019,8523323,10000,60,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 77,سكني,5/23/2019,8523341,10000,60,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/قطعة رقم 20/ أ والقطعة رقم 1/ 20, قطعة 60,سكني,5/2/2019,8452367,7663.75,326.211,2500000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 685,سكني,5/27/2019,8529975,3000,88.3333,265000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 686,سكني,5/2/2019,8449297,3000,90,270000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 687,سكني,5/2/2019,8449286,3000,90,270000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 688,سكني,5/2/2019,8449284,3000,90,270000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 697,سكني,5/13/2019,8484822,3000,90,270000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 698,سكني,5/13/2019,8484735,3000,85,255000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 698,سكني,5/14/2019,8489524,3000,106.6666,320000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 70, قطعة 46,سكني,5/22/2019,8516292,10000.57,89.9948,900000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من اصل القطعة رقم 64, قطعة 13,سكني,5/6/2019,8460192,10616.8,472.0108,5011245
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 171,سكني,5/8/2019,8470935,3000,180,540000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 172,سكني,5/5/2019,8455475,3000,200,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 173,سكني,5/8/2019,8470896,3000,220,660000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 174,سكني,5/5/2019,8455433,3000,200,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 257,سكني,5/28/2019,8534440,3000,190,570000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 258,سكني,5/29/2019,8537891,3000,200,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 260,سكني,5/29/2019,8537987,3000,200,600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 284,سكني,5/23/2019,8519992,3000,180,540000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 134, قطعة 209,سكني,5/26/2019,8526780,10000,50,500000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 134, قطعة 211,سكني,5/27/2019,8528703,10000,40,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 2, قطعة 477,سكني,5/13/2019,8483887,3000,150,450000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 2, قطعة 85,سكني,5/15/2019,8495938,3000,533.3333,1600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 25, قطعة 60,سكني,5/6/2019,8463473,10503.87,300,3151161
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 51, قطعة 51,سكني,5/26/2019,8526466,2000,110,220000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 82, قطعة 13,سكني,5/1/2019,8446588,12287.51,122.0751,1500000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 87, قطعة 5,سكني,5/5/2019,8459665,19902.4,130.6375,2600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 97, قطعة 79,سكني,5/6/2019,8463027,11000,90.909,1000000
منطقة الرياض,الدرعيه,حي/الوصيل,مخطط/356, قطعة 6,سكني,5/28/2019,8532612,13543.49,630,8532399
منطقة الرياض,الدرعيه,حي/الوصيل,مخطط/أخرى, قطعة بدون,سكني,5/28/2019,8533311,9126.06,59.1248,539577
منطقة الرياض,الدلم,حي/الضبيعه,مخطط/بدون والمسمى الاستراحات, قطعة 1761,سكني,5/2/2019,8449555,5000,50,250000
منطقة الرياض,الدلم,حي/بدون,مخطط/أخرى, قطعة بدون,سكني,5/15/2019,8494640,60000,23.3333,1400000
منطقة الرياض,الزلفي,حي/أخرى,مخطط/أخرى, قطعة 91,سكني,5/5/2019,8460114,50000,6.5,325000
منطقة الرياض,الزلفي,حي/البطين الجنوبى فى الزلفى,مخطط/أخرى, قطعة بدون,سكني,5/27/2019,8527488,10544.54,8.5352,90000
منطقة الرياض,الزلفي,حي/البطين الجنوبى فى الزلفى,مخطط/أخرى, قطعة بدون,سكني,5/28/2019,8534979,10544.54,9.4835,100000
منطقة الرياض,الزلفي,حي/البطين الجنوبى من بلاد الزلفى,مخطط/أخرى, قطعة بدون,سكني,5/27/2019,8524780,33796,2.9589,100000
منطقة الرياض,الزلفي,حي/البطين الجنوبى من بلاد الزلفى,مخطط/أخرى, قطعة بدون,سكني,5/28/2019,8534934,33796,2.9589,100000
منطقة الرياض,العيينة والجبيلة,حي/أخرى,مخطط/أخرى, قطعة 2,سكني,5/6/2019,8464084,16000,100,1600000
منطقة الرياض,الغاط,حي/حمادة مليح,مخطط/أخرى, قطعة بدون,سكني,5/2/2019,8451447,242003,1.8594,450000
